
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000091 |            8151 |            8152 |            Long |           1.276  |         16820.8 |         16824.0 |       Stop loss |           4.083
      000000092 |            8359 |            8361 |           Short |           1.281  |         16853.3 |         16854.9 |       Stop loss |           -2.05
      000000093 |            8440 |            8441 |           Short |           1.271  |         16939.6 |         16933.5 |       Stop loss |           7.753
      000000094 |            8546 |            8551 |            Long |           1.284  |         16945.1 |         16947.9 |       Stop loss |           3.595
      000000095 |            8591 |            8592 |           Short |           1.289  |         16963.8 |         16965.5 |       Stop loss |          -2.191
      000000096 |            8641 |            8642 |            Long |           1.287  |         16936.3 |         16935.0 |       Stop loss |          -1.673
      000000097 |            8797 |            8807 |            Long |           1.284  |         16940.1 |         16938.5 |       Stop loss |          -2.054
      000000098 |            8892 |            8896 |           Short |            1.28  |         16940.7 |         16940.6 |       Stop loss |           0.128
      000000099 |            9063 |            9086 |            Long |           1.282  |         16926.6 |         16938.2 |       Stop loss |          14.871
      000000100 |            9201 |            9208 |            Long |           1.308  |         16925.0 |         16923.4 |       Stop loss |          -2.093
      000000101 |            9277 |            9280 |            Long |           1.305  |         16912.6 |         16911.0 |       Stop loss |          -2.088
      000000102 |            9335 |            9359 |           Short |           1.301  |         16919.6 |         16908.5 |       Stop loss |          14.441
      000000103 |            9475 |            9476 |            Long |           1.327  |         16913.9 |         16910.0 |       Stop loss |          -5.175
      000000104 |            9513 |            9514 |           Short |           1.317  |         16924.9 |         16927.1 |       Stop loss |          -2.897
      000000105 |            9554 |            9556 |           Short |           1.311  |         16941.0 |         16938.2 |       Stop loss |           3.671
      000000106 |            9660 |            9666 |           Short |           1.319  |         16916.5 |         16915.9 |       Stop loss |           0.791
      000000107 |            9695 |            9697 |           Short |            1.32  |         16927.2 |         16928.9 |       Stop loss |          -2.244
      000000108 |            9742 |            9759 |           Short |           1.315  |         16929.9 |         16929.5 |       Stop loss |           0.526
      000000109 |            9854 |            9880 |           Short |           1.316  |         16938.1 |         16932.1 |       Stop loss |           7.896
      000000110 |            9968 |            9987 |           Short |            1.33  |         16932.3 |         16929.0 |       Stop loss |           4.389
      000000111 |           10063 |           10065 |           Short |           1.338  |         16934.4 |         16936.4 |       Stop loss |          -2.676
      000000112 |           10135 |           10138 |            Long |           1.334  |         16916.6 |         16917.7 |       Stop loss |           1.467
      000000113 |           10234 |           10238 |           Short |           1.337  |         16914.8 |         16915.5 |       Stop loss |          -0.936
      000000114 |           10283 |           10298 |            Long |           1.335  |         16924.0 |         16929.2 |       Stop loss |           6.942
      000000115 |           10348 |           10362 |            Long |           1.346  |         16932.0 |         16931.4 |       Stop loss |          -0.808
      000000116 |           10454 |           10469 |           Short |           1.345  |         16933.2 |         16930.0 |       Stop loss |           4.304
      000000117 |           10533 |           10536 |           Short |           1.352  |         16943.1 |         16944.9 |       Stop loss |          -2.434
      000000118 |           10578 |           10585 |            Long |           1.347  |         16944.2 |         16939.5 |       Stop loss |          -6.331
      000000119 |           10628 |           10637 |           Short |           1.336  |         16941.9 |         16943.5 |       Stop loss |          -2.138
      000000120 |           10690 |           10715 |            Long |           1.334  |         16928.4 |         16929.8 |       Stop loss |           1.868
      000000121 |           10793 |           10795 |            Long |           1.337  |         16926.0 |         16924.2 |       Stop loss |          -2.407
      000000122 |           10888 |           10894 |            Long |           1.333  |         16926.1 |         16926.3 |       Stop loss |           0.267
      000000123 |           10958 |           10965 |           Short |           1.332  |         16941.3 |         16939.0 |       Stop loss |           3.064
      000000124 |           11105 |           11110 |           Short |           1.339  |         16928.1 |         16931.0 |       Stop loss |          -3.883
      000000125 |           11156 |           11157 |           Short |           1.332  |         16918.3 |         16920.0 |       Stop loss |          -2.264
      000000126 |           11196 |           11205 |           Short |           1.328  |         16925.6 |         16917.2 |       Stop loss |          11.155
      000000127 |           11292 |           11293 |            Long |           1.346  |         16942.6 |         16940.9 |       Stop loss |          -2.288
      000000128 |           11475 |           11476 |            Long |           1.334  |         17043.6 |         17045.7 |       Stop loss |           2.801
      000000129 |           11505 |           11507 |            Long |           1.339  |         17048.7 |         17048.0 |       Stop loss |          -0.937
      000000130 |           11557 |           11558 |           Short |            1.33  |         17137.8 |         17137.8 |       Stop loss |             0.0
      000000131 |           11712 |           11715 |            Long |           1.327  |         17174.0 |         17187.9 |       Stop loss |          18.445
      000000132 |           11780 |           11782 |           Short |           1.358  |         17199.6 |         17201.7 |       Stop loss |          -2.852
      000000133 |           11849 |           11852 |           Short |           1.351  |         17225.1 |         17221.5 |       Stop loss |           4.864
      000000134 |           12004 |           12005 |            Long |           1.363  |         17180.1 |         17182.0 |       Stop loss |            2.59
      000000135 |           12079 |           12082 |            Long |           1.366  |         17199.5 |         17201.7 |       Stop loss |           3.005
      000000136 |           12157 |           12159 |            Long |           1.366  |         17257.0 |         17259.3 |       Stop loss |           3.142
      000000137 |           12302 |           12303 |           Short |           1.373  |         17242.4 |         17244.5 |       Stop loss |          -2.883
      000000138 |           12428 |           12429 |            Long |           1.366  |         17266.4 |         17263.3 |       Stop loss |          -4.235
